title;abstract
Switchable LED-based laparoscopic multispectral system for rapid high-resolution perfusion imaging;Significance: Multispectral imaging (MSI) is an approach for real-time,quantitative,and non-invasive tissue perfusion measurements. Current laparoscopic systems based on mosaic sensors or filter wheels lack high spatial resolution or acceptable frame rates. Aim: To develop a laparoscopic system for MSI-based color video and tissue perfusion imaging during gastrointestinal surgery without compromising spatial or temporal resolution. Approach: The system was built with 14 switchable light-emitting diodes in the visible and near-infrared spectral range,a 4K image sensor,and a 10 mm laparoscope. Illumination patterns were created for tissue oxygenation and hemoglobin content monitoring. The system was calibrated to a clinically approved laparoscopic hyperspectral system using linear regression models and evaluated in an occlusion study with 36 volunteers. Results: The root mean squared errors between the MSI and reference system were 0.073 for hemoglobin content,0.039 for oxygenation in deeper tissue layers,and 0.093 for superficial oxygenation. The spatial resolution at a working distance of 45 mm was 156 mu m. The effective frame rate was 20 fps. Conclusions: High-resolution perfusion monitoring was successfully achieved. Hardware optimizations will increase the frame rate. Parameter optimizations through alternative illumination patterns,regression,or assumed tissue models are planned. Intraoperative measurements must confirm the suitability during surgery. (c) The Authors. Published by SPIE under a Creative Commons Attribution 4.0 International License. Distribution or reproduction of this work in whole or in part requires full attribution of the original publication,including its DOI.
Optical imaging of hemoglobin oxygen saturation using a small number of spectral images for endoscopic application;Tissue hypoxia is associated with tumor and inflammatory diseases,and detection of hypoxia is potentially useful for their detailed diagnosis. An endoscope system that can optically observe hemoglobin oxygen saturation (StO(2)) would enable minimally invasive,real-time detection of lesion hypoxia in vivo. Currently,point measurement of tissue StO(2) via endoscopy is possible using the commercial fiber-optic oximeter T-Stat,which is based on visible light spectroscopy at many wavelengths. For clinical use,however,imaging of StO(2) is desirable to assess the distribution of tissue oxygenation around a lesion. Here,we describe our StO(2) imaging technique based on a small number of wavelength ranges in the visible range. By assuming a homogeneous tissue,we demonstrated that tissue StO(2) can be obtained independently from the scattering property and blood concentration of tissue using four spectral bands. We developed a prototype endoscope system and used it to observe tissue-simulating phantoms. The StO(2) (%) values obtained using our technique agreed with those from the T-Stat within 10%. We also showed that tissue StO(2) can be derived using three spectral band if the scattering property is fixed at preliminarily measured values. (C) The Authors. Published by SPIE under a Creative Commons Attribution 3.0 Unported License.
Forward-Looking Multimodal Endoscopic System Based on Optical Multispectral and High-Frequency Ultrasound Imaging Techniques for Tumor Detection;We developed a forward-looking (FL) multimodal endoscopic system that offers color,spectral classified,high-frequency ultrasound (HFUS) B-mode,and integrated backscattering coefficient (IBC) images for tumor detection in situ. Examination of tumor distributions from the surface of the colon to deeper inside is essential for determining a treatment plan of cancer. For example,the submucosal invasion depth of tumors in addition to the tumor distributions on the colon surface is used as an indicator of whether the endoscopic dissection would be operated. Thus,we devised the FL multimodal endoscopic system to offer information on the tumor distribution from the surface to deep tissue with high accuracy. This system was evaluated with bilayer gelatin phantoms which have different properties at each layer of the phantom in a lateral direction. After evaluating the system with phantoms,it was employed to characterize forty human colon tissues excised from cancer patients. The proposed system could allow us to obtain highly resolved chemical,anatomical,and macro-molecular information on excised colon tissues including tumors,thus enhancing the detection of tumor distributions from the surface to deep tissue. These results suggest that the FL multimodal endoscopic system could be an innovative screening instrument for quantitative tumor characterization.
Development of an image pre-processor for operational hyperspectral laryngeal cancer detection;Hyperspectral imaging (HSI) is a technology with high potential in the field of non-invasive detection of cancer. However,in complex imaging situations like HSI of the larynx with a rigid endoscope,various image interferences can disable a proper classification of cancerous tissue. We identified three main problems: i) misregistration of single images in a HS cube due to patient heartbeat ii) image noise and iii) specular reflections (SR). Consequently,an image pre-processor is developed in the current paper to overcome these image interferences. It encompasses i) image registration ii) noise removal by minimum noise fraction (MNF) transformation and iii) a novel SR detection method. The results reveal that the pre-processor improves classification performance,while the newly developed SR detection method outperforms global thresholding technique hitherto used by 46%. The novel pre-processor will be used for future studies towards the development of an operational scheme for HS-based larynx cancer detection.
Lightfield hyperspectral imaging in neuro-oncology surgery: an IDEAL 0 and 1 study;IntroductionHyperspectral imaging (HSI) has shown promise in the field of intra-operative imaging and tissue differentiation as it carries the capability to provide real-time information invisible to the naked eye whilst remaining label free. Previous iterations of intra-operative HSI systems have shown limitations,either due to carrying a large footprint limiting ease of use within the confines of a neurosurgical theater environment,having a slow image acquisition time,or by compromising spatial/spectral resolution in favor of improvements to the surgical workflow. Lightfield hyperspectral imaging is a novel technique that has the potential to facilitate video rate image acquisition whilst maintaining a high spectral resolution. Our pre-clinical and first-in-human studies (IDEAL 0 and 1,respectively) demonstrate the necessary steps leading to the first in-vivo use of a real-time lightfield hyperspectral system in neuro-oncology surgery.MethodsA lightfield hyperspectral camera (Cubert Ultris x50) was integrated in a bespoke imaging system setup so that it could be safely adopted into the open neurosurgical workflow whilst maintaining sterility. Our system allowed the surgeon to capture in-vivo hyperspectral data (155 bands,350-1,000 nm) at 1.5 Hz. Following successful implementation in a pre-clinical setup (IDEAL 0),our system was evaluated during brain tumor surgery in a single patient to remove a posterior fossa meningioma (IDEAL 1). Feedback from the theater team was analyzed and incorporated in a follow-up design aimed at implementing an IDEAL 2a study.ResultsFocusing on our IDEAL 1 study results,hyperspectral information was acquired from the cerebellum and associated meningioma with minimal disruption to the neurosurgical workflow. To the best of our knowledge,this is the first demonstration of HSI acquisition with 100+ spectral bands at a frame rate over 1Hz in surgery.DiscussionThis work demonstrated that a lightfield hyperspectral imaging system not only meets the design criteria and specifications outlined in an IDEAL-0 (pre-clinical) study,but also that it can translate into clinical practice as illustrated by a successful first in human study (IDEAL 1). This opens doors for further development and optimisation,given the increasing evidence that hyperspectral imaging can provide live,wide-field,and label-free intra-operative imaging and tissue differentiation.
Light source calibration for multispectral imaging in surgery;Purpose Live intra-operative functional imaging has multiple potential clinical applications,such as localization of ischemia,assessment of organ transplantation success and perfusion monitoring. Recent research has shown that live monitoring of functional tissue properties,such as tissue oxygenation and blood volume fraction,is possible using multispectral imaging in laparoscopic surgery. While the illuminant spectrum is typically kept constant in laparoscopic surgery and can thus be estimated from preoperative calibration images,a key challenge in open surgery originates from the dynamic changes of lighting conditions. Methods The present paper addresses this challenge with a novel approach to light source calibration based on specular highlight analysis. It involves the acquisition of low-exposure time images serving as a basis for recovering the illuminant spectrum from pixels that contain a dominant specular reflectance component. Results Comprehensive in silico and in vivo experiments with a range of different light sources demonstrate that our approach enables an accurate and robust recovery of the illuminant spectrum in the field of view of the camera,which results in reduced errors with respect to the estimation of functional tissue properties. Our approach further outperforms state-of-the-art methods proposed in the field of computer vision. Conclusion Our results suggest that low-exposure multispectral images are well suited for light source calibration via specular highlight analysis. This work thus provides an important first step toward live functional imaging in open surgery.
Intraoperative colon perfusion assessment using multispectral imaging;In colorectal surgery an anastomosis performed using poorly-perfused,ischacmic bowel segments may result in a leak and consequent morbidity. Traditional measures of perfusion assessment rely on clinical judgement and are mainly subjective,based on tissue appearance,leading to variability between clinicians. This paper describes a multispectral imaging (MSI) laparoscope that can derive quantitative measures of tissue oxygen saturation (SO2). The system uses a xenon surgical light source and fast filter wheel camera to capture eight narrow waveband images across the visible range in approximately 0.3 s. Spectral validation measurements were performed by imaging standardised colour tiles and comparing reflectance with ground truth spectrometer data. Tissue spectra were decomposed into individual contributions from haemoglobin,adipose tissue and scattering,using a previously-developed regression approach. Initial clinical results from seven patients undergoing colorectal surgery are presented and used to characterise measurement stability and reproducibility in vivo. Strategies to improve signal-to-noise ratio and correct for motion are described. Images of healthy bowel tissue (in vivo) indicate that baseline SO2 is approximately 75 t 6%. The SO2 profile along a bowel segment following ligation of the inferior mesenteric artery (IMA) shows a decrease from the proximal to distal end. In the clinical cases shown,imaging results concurred with clinical judgements of the location of well-perfused tissue. Adipose tissue,visibly yellow in the RGB images,is shown to surround the mesentery and cover some of the serosa. SO2 in this tissue is consistently high,with mean value of 90%. These results show that MSI is a potential intraoperative guidance tool for assessment of perfusion. Mapping of SO2 in the colon could be used by surgeons to guide choice of transection points and ensure that well-perfused tissue is used to form an anastomosis. The observation of high mesenteric SO2 agrees with work in the literature and warrants further exploration. Larger studies incorporating with a wider cohort of clinicians will help to provide retrospective evidence of how this imaging technique may be able to reduce inter-operator variability. Published by The Optical Society under the terms of the Creative Commons Attribution 4.0 License.
Automatic optical biopsy for colorectal cancer using hyperspectral imaging and artificial neural networks;Background Intraoperative identification of cancerous tissue is fundamental during oncological surgical or endoscopic procedures. This relies on visual assessment supported by histopathological evaluation,implying a longer operative time. Hyperspectral imaging (HSI),a contrast-free and contactless imaging technology,provides spatially resolved spectroscopic analysis,with the potential to differentiate tissue at a cellular level. However,HSI produces big data,which is impossible to directly interpret by clinicians. We hypothesize that advanced machine learning algorithms (convolutional neural networks-CNNs) can accurately detect colorectal cancer in HSI data. Methods In 34 patients undergoing colorectal resections for cancer,immediately after extraction,the specimen was opened,the tumor-bearing section was exposed and imaged using HSI. Cancer and normal mucosa were categorized from histopathology. A state-of-the-art CNN was developed to automatically detect regions of colorectal cancer in a hyperspectral image. Accuracy was validated with three levels of cross-validation (twofold,fivefold,and 15-fold). Results 32 patients had colorectal adenocarcinomas confirmed by histopathology (9 left,11 right,4 transverse colon,and 9 rectum). 6 patients had a local initial stage (T1-2) and 26 had a local advanced stage (T3-4). The cancer detection performance of the CNN using 15-fold cross-validation showed high sensitivity and specificity (87% and 90%,respectively) and a ROC-AUC score of 0.95 (considered outstanding). In the T1-2 group,the sensitivity and specificity were 89% and 90%,respectively,and in the T3-4 group,the sensitivity and specificity were 81% and 93%,respectively. Conclusions Automatic colorectal cancer detection on fresh specimens using HSI,using a properly trained CNN is feasible and accurate,even with small datasets,regardless of the local tumor extension. In the near future,this approach may become a useful intraoperative tool during oncological endoscopic and surgical procedures,and may result in precise and non-destructive optical biopsies to support objective and consistent tumor-free resection margins.
Double-AOTF-based aberration-free spectral imaging endoscopic system for biomedical applications;The problem of in vivo photoluminescence diagnostics of the tissues accessible by endoscopes is discussed. The spectral imaging module attachable to conventional rigid and flexible medical endoscopes is developed and described. It is based on a double acousto-optical tunable filter (AOTF) and a specialized optical coupling system. The module provides wide field of view (FOV),absence of image distortions,random spectral access,fast spectral image acquisition at any wavelength in the visible range and accurate measurement of reflectance spectrum in each pixel of the image. Images of typical biomedical samples are presented and discussed. Their spectra are compared to the reference data.
Multispectral imaging of organ viability during uterine transplantation surgery in rabbits and sheep;Uterine transplantation surgery (UTx) has been proposed as a treatment for permanent absolute uterine factor infertility (AUFI) in the case of the congenital absence or surgical removal of the uterus. Successful surgical attachment of the organ and its associated vasculature is essential for the organ's reperfusion and long-term viability. Spectral imaging techniques have demonstrated the potential for the measurement of hemodynamics in medical applications. These involve the measurement of reflectance spectra by acquiring images of the tissue in different wavebands. Measures of tissue constituents at each pixel can then be extracted from these spectra through modeling of the light-tissue interaction. A multispectral imaging (MSI) laparoscope was used in sheep and rabbit UTx models to study short-and long-term changes in oxygen saturation following surgery. The whole organ was imaged in the donor and recipient animals in parallel with point measurements from a pulse oximeter. Imaging results confirmed the re-establishment of adequate perfusion in the transplanted organ after surgery. Cornual oxygenation trends measured with MSI are consistent with pulse oximeter readings,showing decreased StO(2) immediately after anastomosis of the blood vessels. Long-term results show recovery of StO2 to preoperative levels. (C) The Authors. Published by SPIE under a Creative Commons Attribution 3.0 Unported License. Distribution or reproduction of this work in whole or in part requires full attribution of the original publication,including its DOI.
Hyperspectral high-dynamic-range endoscopic mucosal imaging;We develop a prototype endoscope system that can perform high-dynamic-range structure imaging and hyperspectral imaging. The,system is used to successfully acquire the oxybemoglobin spectrum of blood capilvarious lades and obtain in vivo images of the various vascular pattern structures of the underside of the human tongue with high intrinsic contrast and high dynamic range. The dynamic range of the acquired high-dynamic-range mucosa image is 110.5 dB,which is 68.2 dB higher than that of the mucosa images acquired by a normal low-dynamic-range CUD. Our results demonstrate the system's tremendous potential for the clinical diagnosis of gastrointestinal diseases.
The Safe Values of Quantitative Perfusion Parameters of ICG Angiography Based on Tissue Oxygenation of Hyperspectral Imaging for Laparoscopic Colorectal Surgery: A Prospective Observational Study;"Background: Safe values for quantitative perfusion parameters of indocyanine green (ICG) angiography have not been fully defined, and interpretation remains at the surgeon's discretion. This prospective observational study aimed to establish the safe values for the quantitative perfusion parameters by comparing tissue oxygenation levels from HSI images in laparoscopic colorectal surgery. Methods: ICG angiography was performed using a laparoscopic near-infrared (NIR) camera system with ICG diluted in 10 mL of distilled water. For quantitative perfusion parameters, the changes in fluorescence intensity with perfusion times were analyzed to plot a time-fluorescence intensity graph. To assess real-time tissue oxygen saturation (StO(2)) in the colon, the TIVITA(& REG;) Tissue System was utilized for hyperspectral imaging (HSI) acquisition. The StO(2) levels were compared with the quantitative perfusion parameters derived from ICG angiography at corresponding points to define the safe range of ICG parameters reflecting good tissue oxygenation. Results: In the regression analysis, T-1/2MAX, T-MAX, slope, and NIR perfusion index were correlated with tissue oxygen saturation. Using this regression model, the cutoff values of quantitative perfusion parameters were calculated as T-1/2MAX & LE; 10 s, T-MAX & LE; 30 s, slope & GE; 5, and NIR perfusion index & GE;50, which best reflected colon StO(2) higher than 60%. Diagnostic values were analyzed to predict colon StO(2) of 60% or more, and the ICG perfusion parameters T-1/2MAX, T-MAX, and perfusion TR showed high sensitivity values of 97% or more, indicating their ability to correctly identify cases with acceptable StO(2). Conclusion: The safe values for quantitative perfusion parameters derived from ICG angiography were T-1/2MAX & LE; 10 s and T-MAX & LE; 30 s, which were associated with colon tissue oxygenation levels higher than 60% in the laparoscopic colorectal surgery."
Towards real-time multispectral endoscopic imaging for cardiac lesion quality assessment;Atrial fibrillation (Afib) can lead to life threatening conditions such as heart failure and stroke. During Afib treatment,clinicians aim to repress unusual electrical activity by electrically isolating the pulmonary veins (PV) from the left atrium (LA) using radiofrequency ablation. However,current clinical tools are limited in reliably assessing transmurality of the ablation lesions and detecting the presence of gaps within ablation lines,which can warrant repeat procedures. In this study,we developed an endoscopic multispectral reflectance imaging (eMSI) system for enhanced discrimination of tissue treatment at the PV junction. The system enables direct visualization of cardiac lesions through an endoscope at acquisition rates up to 25 Hz. Five narrowband,high-power LEDs were used to illuminate the sample (450,530,625,810 and 940nm) and combinatory parameters were calculated based on their relative reflectance. A stitching algorithm was employed to generate large field-of-view,multispectral mosaics of the ablated PV junction from individual eMSI images. A total of 79 lesions from 15 swine hearts were imaged,ex vivo. Statistical analysis of the acquired five spectral data sets and ratiometric maps revealed significant differences between transmural lesions,non-transmural lesions around the venoatrial junctions,unablated posterior wall of left atrium tissue,and pulmonary vein (p < 0.0001). A pixel-based quadratic discriminant analysis classifier was applied to distinguish four tissue types: PV,untreated LA,non-transmural and transmural lesions. We demonstrate tissue type classification accuracies of 80.2% and 92.1% for non-transmural and transmural lesions,and 95.0% and 92.8% for PV and untreated LA sites,respectively. These findings showcase the potential of eMS1 for lesion validation and may help to improve AFib treatment efficacy. (C) 2019 Optical Society of America under the terms of the OSA Open Access Publishing Agreement
Estimation of tissue oxygen saturation from RGB images and sparse hyperspectral signals based on conditional generative adversarial network;PurposeIntra-operative measurement of tissue oxygen saturation (StO2) is important in detection of ischaemia,monitoring perfusion and identifying disease. Hyperspectral imaging (HSI) measures the optical reflectance spectrum of the tissue and uses this information to quantify its composition,including StO2. However,real-time monitoring is difficult due to capture rate and data processing time.MethodsAn endoscopic system based on a multi-fibre probe was previously developed to sparsely capture HSI data (sHSI). These were combined with RGB images,via a deep neural network,to generate high-resolution hypercubes and calculate StO2. To improve accuracy and processing speed,we propose a dual-input conditional generative adversarial network,Dual2StO2,to directly estimate StO2 by fusing features from both RGB and sHSI.ResultsValidation experiments were carried out on in vivo porcine bowel data,where the ground truth StO2 was generated from the HSI camera. Performance was also compared to our previous super-spectral-resolution network,SSRNet in terms of mean StO2 prediction accuracy and structural similarity metrics. Dual2StO2 was also tested using simulated probe data with varying fibre number.ConclusionsStO2 estimation by Dual2StO2 is visually closer to ground truth in general structure and achieves higher prediction accuracy and faster processing speed than SSRNet. Simulations showed that results improved when a greater number of fibres are used in the probe. Future work will include refinement of the network architecture,hardware optimization based on simulation results,and evaluation of the technique in clinical applications beyond StO2 estimation.
Distinction of surgically resected gastrointestinal stromal tumor by near-infrared hyperspectral imaging;The diagnosis of gastrointestinal stromal tumor (GIST) using conventional endoscopy is difficult because submucosal tumor (SMT) lesions like GIST are covered by a mucosal layer. Near-infrared hyperspectral imaging (NIR-HSI) can obtain optical information from deep inside tissues. However,far less progress has been made in the development of techniques for distinguishing deep lesions like GIST. This study aimed to investigate whether NIR-HSI is suitable for distinguishing deep SMT lesions. In this study,12 gastric GIST lesions were surgically resected and imaged with an NIR hyperspectral camera from the aspect of the mucosal surface. Thus,the images were obtained ex-vivo. The site of the GIST was defined by a pathologist using the NIR image to prepare training data for normal and GIST regions. A machine learning algorithm,support vector machine,was then used to predict normal and GIST regions. Results were displayed using color-coded regions. Although 7 specimens had a mucosal layer (thickness 0.4-2.5 mm) covering the GIST lesion,NIR-HSI analysis by machine learning showed normal and GIST regions as color-coded areas. The specificity,sensitivity,and accuracy of the results were 73.0%,91.3%,and 86.1%,respectively. The study suggests that NIR-HSI analysis may potentially help distinguish deep lesions.
In vivo use of hyperspectral imaging to develop a noncontact endoscopic diagnosis support system for malignant colorectal tumors;The early detection and diagnosis of malignant colorectal tumors enables the initiation of early-stage therapy and can significantly increase the survival rate and post-treatment quality of life among cancer patients. Hyperspectral imaging (HSI) is recognized as a powerful tool for noninvasive cancer detection. In the gastrointestinal field,most of the studies on HSI have involved ex vivo biopsies or resected tissues. In the present study,we aimed to assess the difference in the in vivo spectral reflectance of malignant colorectal tumors and normal mucosa. A total of 21 colorectal tumors or adenomatous polyps from 12 patients at Shanghai Zhongshan Hospital were examined using a flexible hyperspectral (HS) colonoscopy system that can obtain in vivo HS images of the colorectal mucosa. We determined the optimal wavelengths for differentiating tumors from normal tissue based on these recorded images. The application of the determined wavelengths in spectral imaging in clinical trials indicated that such a clinical support system comprising a flexible HS colonoscopy unit and band selection unit is useful for outlining the tumor region and enhancing the display of the mucosa microvascular pattern in vivo. (C) 2016 Society of Photo-Optical Instrumentation Engineers (SPIE)
Intraoperative measurement of bowel oxygen saturation using a multispectral imaging laparoscope;Intraoperative monitoring of tissue oxygen saturation (StO(2)) has potentially important applications in procedures such as organ transplantation or colorectal surgery,where successful reperfusion affects the viability and integrity of repaired tissues. In this paper a liquid crystal tuneable filter-based multispectral imaging (MSI) laparoscope is described. Motion-induced image misalignments are reduced,using feature-based registration,before regression of the tissue reflectance spectra to calculate relative quantities of oxy- and deoxyhaemoglobin. The laparoscope was validated in vivo,during porcine abdominal surgery,by making parallel MSI and blood gas measurements of the small bowel vasculature. Ischaemic conditions were induced by local occlusion of the mesenteric arcade and monitored using the system. The MSI laparoscope was capable of measuring StO(2) over a wide range (30-100%) with a temporal error of +/- 7.5%. The imager showed sensitivity to spatial changes in StO(2) during dynamic local occlusions,as well as tracking the recovery of tissues post-occlusion. (C)2015 Optical Society of America
Robust deep learning-based semantic organ segmentation in hyperspectral images;Semantic image segmentation is an important prerequisite for context-awareness and autonomous robotics in surgery. The state of the art has focused on conventional RGB video data acquired during minimally invasive surgery,but full-scene semantic segmentation based on spectral imaging data and obtained during open surgery has received almost no attention to date. To address this gap in the literature,we are investigating the following research questions based on hyperspectral imaging (HSI) data of pigs acquired in an open surgery setting: (1) What is an adequate representation of HSI data for neural network-based fully automated organ segmentation,especially with respect to the spatial granularity of the data (pixels vs. superpixels vs. patches vs. full images)? (2) Is there a benefit of using HSI data compared to other modalities,namely RGB data and processed HSI data (e.g. tissue parameters like oxygenation),when performing semantic organ segmentation? According to a comprehensive validation study based on 506 HSI images from 20 pigs,annotated with a total of 19 classes,deep learning-based segmentation performance increases - consistently across modalities - with the spatial context of the input data. Unprocessed HSI data offers an advantage over RGB data or processed data from the camera provider,with the advantage increasing with decreasing size of the input to the neural network. Maximum performance (HSI applied to whole images) yielded a mean DSC of 0.90 ((standard deviation (SD)) 0.04),which is in the range of the inter-rater variability (DSC of 0.89 ((standard deviation (SD)) 0.07)). We conclude that HSI could become a powerful image modality for fully automatic surgical scene understanding with many advantages over traditional imaging,including the ability to recover additional functional tissue information. Our code and pre-trained models are available at https://github.com/IMSY-DKFZ/htc .(c) 2022 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY license ( http://creativecommons.org/licenses/by/4.0/ )
Hyperspectral imaging for tissue classification,a way toward smart laparoscopic colorectal surgery;In the last decades,laparoscopic surgery has become the gold standard in patients with colorectal cancer. To overcome the drawback of reduced tactile feedback,real-time tissue classification could be of great benefit. In this ex vivo study,hyperspectral imaging (HSI) was used to distinguish tumor tissue from healthy surrounding tissue. A sample of fat,healthy colorectal wall,and tumor tissue was collected per patient and imaged using two hyperspectral cameras,covering the wavelength range from 400 to 1700 nm. The data were randomly divided into a training (75%) and test (25%) set. After feature reduction,a quadratic classifier and support vector machine were used to distinguish the three tissue types. Tissue samples of 32 patients were imaged using both hyperspectral cameras. The accuracy to distinguish the three tissue types using both hyperspectral cameras was 0.88 (STD = 0.13) on the test dataset. When the accuracy was determined per patient,a mean accuracy of 0.93 (STD = 0.12) was obtained on the test dataset. This study shows the potential of using HSI in colorectal cancer surgery for fast tissue classification,which could improve clinical outcome. Future research should be focused on imaging entire colon/rectum specimen and the translation of the technique to an intraoperative setting. (C) The Authors. Published by SPIE under a Creative Commons Attribution 4.0 Unported License.
Use of hyperspectral imaging to assess endothelial dysfunction in peripheral arterial disease;Background: Hyperspectral imaging (HSI) is a technology that with limited training can noninvasively measure oxygenated hemoglobin (oxyHb) and deoxygenated hemoglobin concentrations in the skin to create an oxygenation map. This pilot study determined whether HSI could be used to demonstrate vascular dysfunction in the upper extremity of patients with peripheral artery disease (PAD) and coronary artery disease (CAD). Methods: This prospective study included 93 consecutive,consented patients presenting to the vascular clinic,with and without diagnosed arterial disease,and healthy volunteers. Patients underwent HSI at the upper arm,forearm,and palm before and after cuff occlusion (50 mm Hg above systolic) for 5 minutes. Medical records of enrolled patients were reviewed for demographic data,medications,surgical history,and other pertinent information. Results: Significant changes occurred with oxyHb,with minimal to no effects on deoxygenated hemoglobin. The highest values of oxyHb were detected in the upper arm,followed by the forearm and hand. The absolute and percentage change in oxyHb measured in the upper arm and forearm was significantly reduced in controls aged >40 years compared with controls aged <40 years. Significant differences were noted in the upper arm oxyHb absolute change in response to cuff occlusion comparing PAD or CAD (n = 47) vs the older control cohort (P = .028). When the 23 patients with PAD only were separated out,the upper arm oxyHb response to cuff occlusion is even more significantly impaired (P < .01) compared with controls. Conclusions: Our study suggests the ability of HSI to assess the presence of PAD or CAD based on systemic vascular dysfunction at sites remote from the clinically diseased vascular bed. This could enable early screening and tracking of arterial disease patients before the development of clinically advanced disease.
Multimodal endoscopic system based on multispectral and photometric stereo imaging and analysis;"We propose a multimodal endoscopic system based on white light (WL). multispectral (MS), and photometric stereo (PS) imaging for the examination of colorectal cancer (CRC). Recently, the enhancement of the diagnostic accuracy of CRC colonoscopy has been reported; however, tumor diagnosis for a variety of lesion types remains challenging using current endoscopy. In this study. we demonstrate that our developed system can simultaneously discriminate tumor distributions and provide three-dimensional (3D) morphological information about the colon surface using the WL. MS , and PS imaging modalities. The results demonstrate that the proposed system has considerable potential for CRC diagnosis. (C) 2019 Optical Society of America under the terms of the OSA Open Access Publishing Agreement"
Rapid multispectral endoscopic imaging system for near real-time mapping of the mucosa blood supply in the lung;We have developed a fast multispectral endoscopic imaging system that is capable of acquiring images in 18 optimized spectral bands spanning 400-760 nm by combining a customized light source with six triple-band filters and a standard color CCD camera. A method is developed to calibrate the spectral response of the CCD camera. Imaging speed of 15 spectral image cubes/second is achieved. A spectral analysis algorithm based on a linear matrix inversion approach is developed and implemented in a graphics processing unit (GPU) to map the mucosa blood supply in the lung in vivo. Clinical measurements on human lung patients are demonstrated. (C)2015 Optical Society of America
Custom Hyperspectral Imaging System Reveals Unique Spectral Signatures of Heart,Kidney,and Liver Tissues;The rapid advancement of diagnostic and therapeutic optical techniques for oncology demands a good under-standing of the optical properties of biological tissues. This study explores the capabilities of hyperspectral (HS) cameras as a non-invasive and non-contact optical imaging system to distinguish and highlight spectral differences in biological soft tissues of three structures (kidney,heart,and liver) for use in endoscopic intervention or open surgery. The study presents an optical system consisting of two individual setups,the transmission setup,and the reflection setup,both incorporating an HS camera with a polychromatic light source within the range of 380 to 1050 nm to measure tissue's light transmission (Tr) and diffuse light reflectance (Rd),respectively. The optical system was calibrated with a customized liquid optical phantom,then 30 samples from various organs were investigated for tissue characterization by measuring both Tr and Rd at the visible and near infrared (VIS-NIR) band. We exploited the ANOVA test,subsequently by a Tukey's test on the created three independent clusters (kidney vs. heart: group I / kidney vs. liver: group II / heart vs. liver: group III) to identify the optimum wavelength for each tissue regarding their spectroscopic optical properties in the VIS-NIR spectrum. The optimum spectral span for the determined light Tr of the three groups was 640 -680 nm,and the ideal range was 720 -760 nm for the measured light Rd for mutual group I and group II. However,the group III range was different at a range of 520 -560 nm. Therefore,the investigation provides vital information concerning the-optimum spectral scale for the computed light Tr and Rd of the investigated biological tissues (kidney,liver,and heart) to be employed in diagnostic and therapeutic medical applications.
Quantification of bowel ischaemia using real-time multispectral Single Snapshot Imaging of Optical Properties (SSOP);"Background Single snapshot imaging of optical properties (SSOP) is a relatively new non-invasive, real-time, contrast-free optical imaging technology, which allows for the real-time quantitative assessment of physiological properties, including tissue oxygenation (StO2). This study evaluates the accuracy of multispectral SSOP in quantifying bowel ischaemia in a preclinical experimental model. Methods In six pigs, an ischaemic bowel segment was created by dividing the arcade branches. Five regions of interest (ROIs) were identified on the bowel loop, as follows: ROI 1: central ischaemic; ROI 2: left marginal; ROI 3: left vascularised; ROI 4: right marginal; and ROI 5: right vascularised. The Trident imaging system, specifically developed for real-time tissue oxygenation imaging using SSOP, was used to image before (T0) and after ischaemia induction. Capillary and systemic lactates were measured at each time point (T0, T15, T30, T45, T60), as well as StO2 values acquired by means of SSOP (SSOP-StO2). Results The mean value of SSOP-StO2 in ROI 1 was 30.08 +/- 6.963 and was significantly lower when compared to marginal ROIs (ROI 2 + ROI 4: 45.67 +/- 10.02 p = < 0.0001), and to vascularised ROIs (ROI 3 + ROI 5: 48.08 +/- 7.083 p = < 0.0001). SSOP-StO2 was significantly correlated with normalised lactates r = - 0.5892 p < 0.0001 and with histology r =- 0.6251 p = 0.0002. Conclusion Multispectral SSOP allows for a contrast-free accurate assessment of small bowel perfusion identifying physiological tissue oxygenation as confirmed with perfusion biomarkers."
Spectral imaging for precise surgical intervention in Hirschsprung's Disease;We used advanced-spectral imaging for intrasurgical decision making in a preclinical study,on a mouse model of Hirschsprung's Disease. Our imaging device sampled areas from normal and abnormal (aganglionic) colon in these animals. Spectral segmentation and classification of the resulting images showed a clear distinction between the normal and aganglionic regions,as confirmed by pathological analysis and use of mutant mice. We developed a simple algorithm that could distinguish normal from aganglionic colon with high spatial resolution and reproducibility,and the following statistics: sensitivity=97%,specificity=94%,positive predictive value=92%,negative predictive value=98%. These studies showed translational proof of concept that spectral imaging could be used during operations,in real time,to help surgeons precisely distinguish normal from abnormal tissue without requiring traditional biopsy. (C) 2008 by WILEY-VCH Verlag GmbH & Co. KGaA,Weinheim
