title;abstract
Hyperspectral imaging system in the delineation of Ill-defined basal cell carcinomas: a pilot study;Background Basal cell carcinoma (BCC) is the most common skin cancer in the Caucasian population. Eighty per cent of BCCs are located on the head and neck area. Clinically ill-defined BCCs often represent histologically aggressive subtypes, and they can have subtle subclinical extensions leading to recurrence and the need for re-excisions. Objectives The aim of this pilot study was to test the feasibility of a hyperspectral imaging system (HIS) in vivo in delineating the preoperatively lateral margins of ill-defined BCCs on the head and neck area. Methods Ill-defined BCCs were assessed clinically with a dermatoscope, photographed and imaged with HIS. This was followed by surgical procedures where the BCCs were excised at the clinical border and the marginal strip separately. HIS, with a 12-cm(2) field of view and fast data processing, records a hyperspectral graph for every pixel in the imaged area, thus creating a data cube. With automated computational modelling, the spectral data are converted into localization maps showing the tumour borders. Interpretation of these maps was compared to the histologically verified tumour borders. Results Sixteen BCCs were included. Of these cases, 10 of 16 were the aggressive subtype of BCC and 6 of 16 were nodular, superficial or a mixed type. HIS delineated the lesions more accurately in 12 of 16 of the BCCs compared to the clinical evaluation (4 of 16 wider and 8 of 16 smaller by HIS). In 2 of 16 cases, the HIS-delineated lesion was wider without histopathological confirmation. In 2 of 16 cases, HIS did not detect the histopathologically confirmed subclinical extension. Conclusions HIS has the potential to be an easy and fast aid in the preoperative delineation of ill-defined BCCs, but further adjustment and larger studies are warranted for an optimal outcome.
Revealing the Spatial-Molecular Fingerprint of BMP4 Expression in Breast Cancer Using ToF-SIMS and Multiple Instance Learning;"Hyperspectral materials characterization techniques are becoming ubiquitous and technologically more sophisticated. There has been widespread development and application of machine/statistical learning to better understand large hyperspectral data sets. This has been remarkably fruitful across domains, yet many challenges remain. One important challenge is the utilization of large-scale data sets to uncover generalizable, population-level spatial-molecular differences between materials. We describe the application of mass spectrometry imaging and a novel weakly supervised learning method to identify the spatial-molecular signatures that differentiate two highly similar sets of triple-negative breast cancer, differing only in the expression of bone morphogenetic protein 4 (BMP4). Our method, stability selection-augmented multiple instance learning (SSAMIL): (1) accurately discriminated between the two sets of tumors (92% accuracy); (2) identified the spatial regions differentiating the tumors; and (3) identified the sparse set of molecular signatures used for classification. We validated these signatures using expert pathology annotations and additional imaging modalities, and identified a biomarker that is predictive of metastasis. We also employed high-lateral resolution delayed extraction imaging, identifying the extracellular regions as critical for distinguishing the tumors. This study demonstrates the considerable potential of this approach for medical applications (and, more generally, for materials characterization), in which spatial-spectral characterization is key."
First Clinical Feasibility and Safety Study of a Novel Multimodality Fallopian Tube Imaging Endoscope;Study ObjectiveWe present the results of the first feasibility and safety study of a novel multi-modality falloposcope, in 19 volunteers. The falloposcope incorporated multispectral fluorescence imaging (MFI) and optical coherence tomography (OCT) for evaluation of the fallopian tubes (FT).MethodsNineteen females undergoing elective salpingectomy were recruited in this IRB-approved study. During a 15-min pause in standard of care surgery, a novel falloposcope was inserted under hysteroscopic guidance and advanced into the FTs. The furthest cannulated segment (proximal, middle, distal) was noted, and acquisition of MFI and OCT images was attempted at each segment in a retrograde fashion. Surgical discard samples from each segment of both FTs were obtained per pathology discretion for ex vivo imaging. All samples were processed for histology to evaluate any device-related injury.ResultsThe falloposcope was inserted into the FTs of 12 patients and successfully cannulated the entire length of the tube to the distal segment in one-third (4/12) of attempts. OCT and/or MFI images were obtained of all but one cannulated FT. Cannulation failure was attributed to proximal anatomy or obstruction, tortuosity of the FT, and limited study time. There were no adverse events related to the falloposcopy procedure. Focal epithelial cell denudation in the proximal segments of three patients, without no stromal involvement, was observed by histological examination. OCT images acquired in vivo showed characteristic tissue microstructures but were more susceptible to artifacts compared to ex vivo images.ConclusionsThe results of this first-in-human study suggest that falloposcopy with a novel multimodality imaging endoscope is feasible and safe. Future procedural and design modifications will be implemented to improve image quality and cannulation success rates.
Meet interesting abbreviations in clinical mass spectrometry: from compound classification by REIMS to multimodal and mass spectrometry imaging (MSI);This feature article discusses two modern mass spectrometry abbreviations in their clinical applications. Rapid evaporative ionization mass spectrometry (REIMS) is reported as a molecular classification tool useful for spectral features definition prior to mass spectrometry imaging (MSI). REIMS is appreciated not only as an ionization technique coupled with a surgical device but particularly as a biomarker discovery tool. For more complex understanding of pathological processes at cellular and molecular levels, the importance of multimodal approach in imaging applications is documented in the context of fiducial markers needed for hyperspectral data fusion collected by optical microscopy, elemental and molecular MSI. Finally, pathogen inactivation needed prior to the sectioning of the infected tissue is reported, and the impact of formaldehyde crosslinking to signal reduction is discussed.
Hyperspectral image-based analysis of thermal damage for ex-vivo bovine liver utilizing radiofrequency ablation;Background & objective: Thermal ablation is the predominant methodology to treat liver tumors for segregating patients who are not permitted to have surgical intervention. However, noticing or predicting the size of the thermal strategies is a challenging endeavor. We aim to analyze the effects of ablation district volume following radiofrequency ablation (RFA) of ex-vivo liver exploiting a custom Hyperspectral Imaging (HSI) system. Materials and methods: RFA was conducted on the ex-vivo bovine liver at focal and peripheral blood vessel sites and observed by Custom HSI system, which has been designed to assess the exactness and proficiency using visible and near-infrared wavelengths region for tissue thermal effect. The experiment comprised up to ten trials with RFA. The experiment was carried out in two stages to assess the percentage of the thermal effect on the investigated sample superficially and for the side penetration effect. Measuring the diffuse reflectance (R , d) of the sample to identify the spectral reflectance shift which could differentiate between normal and ablated tissue exploiting the designed cross-correlation algorithm for monitoring of thermal ablation. Results: Determination of the diffuse reflection (R , d) spectral signature responses from normal, thermal effected, and thermal ablation regions of the investigated liver sample. Where the ideal wavelength range at (600-640 nm) could discriminate between these different regions. Then, exploited the converted RGB image of the HS liver tissue after RFA for more validations which shows that the optimum wavelength for differentiation at (530-560 nm and 600-640 nm). Finally, applying statistical analysis to validate our results presenting that wavelength 600 nm had the highest standard deviation (delta) to differentiate between various thermally affected regions regarding the normal tissue and wavelength 640 nm shows the highest (delta) to differentiate between the ablated and normal regions. Conclusion: The designed and implemented medical imaging system incorporated the hyperspectral camera capabilities with the associate cross-correlation algorithm that could successfully distinguish between the ablated and thermally affected regions to assist the surgery during the tumor therapy.
Spatial spectral imaging as an adjunct to the Bethesda classification of thyroid fine-needle aspiration specimens;BACKGROUND: Thyroid fine-needle aspiration (FNA) biopsy, the preoperative diagnostic standard of care for patients with thyroid nodules, has limitations. Spectral imaging captures visible light information that is beyond the capability of the human eye, potentially increasing the accuracy of FNA biopsy. In the current study, the authors demonstrated the feasibility of using spectral imaging in combination with automated spatial analysis based on trainable pattern recognition as an adjunct test for thyroid FNA classification by developing an algorithm that distinguishes between images of papillary thyroid carcinoma (PTC) and benign goiter (BG). METHODS: A multispectral camera was used to capture spectral images representing 100 cases of PTC and BG. Used in conjunction with commercial software, 10 cases were used as a training set to develop a classifier, a classification algorithm that segments digitized multispectral images into regions of PTC, BG, and nonfeature. This algorithm was used to generate a screening test and a diagnostic test that were validated on an independent set of images representing 30 cases of PTC and 30 cases of BG. RESULTS: The area under the receiver operating characteristic for the PTC/BG classifier was 0.90. The screening test had a sensitivity of 0.93 and a specificity of 0.73. The diagnostic test had a sensitivity of 0.70 and a specificity of 0.90. CONCLUSIONS: The authors developed image classification tests that distinguish between FNAs of PTC and BG, demonstrating the potential value of spatial spectral imaging as an adjunct test for the classification of thyroid FNA samples. The data support prospective testing to determine the value of the PTC/BG classifier in routine clinical use. Cancer (Cancer Cytopathol) 2013. (c) 2012 American Cancer Society.
Hybrid ultrasound and single wavelength optoacoustic imaging reveals muscle degeneration in peripheral artery disease;Peripheral arterial disease (PAD) leads to chronic vascular occlusion and results in end organ damage in critically perfused limbs. There are currently no clinical methods available to determine the muscular damage induced by chronic mal-perfusion. This monocentric prospective cross-sectional study investigated n = 193 adults, healthy to severe PAD, in order to quantify the degree of calf muscle degeneration caused by PAD using a non-invasive hybrid ultrasound and single wavelength optoacoustic imaging (US/SWL-OAI) approach. While US provides morphologic information, SWL-OAI visualizes the absorption of pulsed laser light and the resulting sound waves from molecules undergoing thermoelastic expansion. US/SWL-OAI was compared to multispectral data, clinical disease severity, angiographic findings, phantom experiments, and histological examinations from calf muscle biopsies. We were able to show that synergistic use of US/SWL-OAI is most likely to map clinical degeneration of the muscle and progressive PAD.
Viable Tumor Tissue Detection in Murine Metastatic Breast Cancer by Whole-Body MRI and Multispectral Analysis;Whole-body MRI combined with a semiautomated hierarchical multispectral image analysis technique was evaluated as a method for detecting viable tumor tissue in a murine model of metastatic breast cancer (4T1 cell line). Whole-body apparent diffusion coefficient, T-2, and proton density maps were acquired in this study. The viable tumor tissue segmentation included three-stage k-means clustering of the parametric maps, morphologic operations, application of a size threshold, and reader discrimination of the segmented objects. The segmentation results were validated by histologic evaluation, and the detection accuracy of the technique was evaluated at three size thresholds (15, 100, and 500 voxels). The accuracy was 88.9% for a 500-voxel size threshold, and the area under receiver operating characteristic curve was 0.84. The regions of segmented viable tumor tissue within the primary tumors were found mostly on the periphery of the tumors in agreement with the histologic findings. The presented technique was found capable of detecting metastases and segmenting the viable tumor from necrotic regions within tumors found in this model. It offers a noninvasive, whole-body, viable tumor tissue detection method for preclinical and potentially clinical applications such as tumor screening and evaluating therapeutic efficacy. Magn Reson Med 62:1423-1430, 2009. (C) 2009 Wiley-Liss, Inc.
Clinical adaptation of synthetic MRI-based whole brain volume segmentation in children at 3 T: comparison with modified SPM segmentation methods;"Purpose To validate the use of synthetic magnetic resonance imaging (SyMRI) volumetry by comparing with child-optimized SPM 12 volumetry in 3 T pediatric neuroimaging. Methods In total, 106 children aged 4.7-18.7 years who underwent both synthetic and 3D T1-weighted imaging and had no abnormal imaging/neurologic findings were included for the SyMRI vs. SPM T1-only segmentation (SPM T1). Forty of the 106 children who underwent an additional 3D T2-weighted imaging were included for the SyMRI vs. SPM multispectral segmentation (SPM multi). SPM segmentation using an age-appropriate atlas and inverse-transforming template-space intracranial mask was compared with SyMRI segmentation. Volume differences between SyMRI and SPM T1 were plotted against age to evaluate the influence of age on volume difference. Results Measurements derived from SyMRI and two SPM methods showed excellent agreements and strong correlations except for the CSF volume (CSFV) (intraclass correlation coefficients = 0.87-0.98; r = 0.78-0.96; relative volume difference other than CSFV = 6.8-18.5% [SyMRI vs. SPM T1] and 11.3-22.7% [SyMRI vs. SPM multi]). Dice coefficients of all brain tissues (except CSF) were in the range 0.78-0.91. The Bland-Altman plot and age-related volume difference change suggested that the volume differences between the two methods were influenced by the volume of each brain tissue and subject's age (p < 0.05). Conclusion SyMRI and SPM segmentation results were consistent except for CSFV, which supports routine clinical use of SyMRI-based volumetry in pediatric neuroimaging. However, caution should be taken in the interpretation of the CSF segmentation results."
Video-rate, mid-infrared hyperspectral upconversion imaging;In this work we demonstrate, to the best of our knowledge, a novel wide field-of-view upconversion system, supporting upconversion of monochromatic mid-infrared (mid-IR) images, e.g., for hyperspectral imaging (HSI). An optical parametric oscillator delivering 20 ps pulses tunable in the 2.3-4 mu m range acts as a monochromatic mid-IR illumination source. A standard CCD camera, in synchronism with the crystal rotation of the upconversion system, acquires in only 2.5 ms the upconverted mid-IR images containing 64 kpixels, thereby eliminating the need for postprocessing. This approach is generic in nature and constitutes a major simplification in realizing video-frame-rate mid-IR monochromatic imaging. A second part of this paper includes a proof-of-principle study on esophageal tissues samples, from a tissue microarray, in the 3-4 mu m wavelength range. The use of mid-IR HSI for investigation of esophageal cancers is particularly promising as it allows for a much faster and possibly more observer-independent workflow than state-ofthe-art histology. Comparing histologically stained sections evaluated by a pathologist to images obtained by either Fourier transform IR or upconversion HSI based on machine learning shows great promise for further work pointing towards clinical translation using the presented mid-IR HSI upconversion system. (C) 2019 Optical Society of America under the terms of the OSA Open Access Publishing Agreement
Single-side access, isotropic resolution, and multispectral three-dimensional photoacoustic imaging with rotate-translate scanning of ultrasonic detector array;Photoacoustic imaging can achieve high-resolution three-dimensional (3-D) visualization of optical absorbers at penetration depths of similar to 1 cm in biological tissues by detecting optically induced high ultrasound frequencies. Tomographic acquisition with ultrasound linear arrays offers an easy implementation of single-side access, parallelized, and high-frequency detection, but usually comes with an image quality impaired by the directionality of the detectors. Indeed, a simple translation of the array perpendicular to its median imaging plane is often used, but results both in a poor resolution in the translation direction and strong limited-view artifacts. To improve the spatial resolution and the visibility of complex structures while retaining a planar detection geometry, we introduce, in this paper, a rotate-translate scanning scheme and investigate the performance of a scanner implemented at 15 MHz center frequency. The developed system achieved a quasi-isotropic uniform 3-D resolution of similar to 170 mu m over a cubic volume of side length 8.5 mm, i.e., an improvement in the resolution in the translation direction by almost one order of magnitude. Dual-wavelength imaging was also demonstrated with ultrafast wavelength shifting. The validity of our approach was shown in vitro. We discuss the ability to enable in vivo imaging for preclinical and clinical studies. (C) 2015 Society of Photo-Optical Instrumentation Engineers (SPIE)
A Multispectral Three-Dimensional Acquisition Technique for Imaging Near Metal Implants;Metallic Implants used In bone and joint arthroplasty Induce severe spatial perturbations to the B-0 magnetic field used for high-field clinical magnetic resonance. These perturbations distort slice-selection and frequency encoding processes applied In conventional two-dimensional MRI techniques and hinder the diagnosis of complications from arthroplasty. Here, a method is presented whereby multiple three-dimensional fast-spin-echo Images are collected using discrete offsets In RF transmission and reception frequency. It Is demonstrated that this multi acquisition variable-resonance Image combination technique can be used to generate a composite image that is devoid of slice-plane distortion and possesses greatly reduced distortions In the readout direction, even in the Immediate vicinity of metallic Implants. Magn Reson Mad 61:381-390, 2009. (c) 2009 Wiley-Liss, Inc.
Characteristics of Polypoidal Choroidal Vasculopathy Evaluated by Multispectral Imaging;"BACKGROUND AND OBJECTIVE: To analyze the morphological and pathological characteristics of polypoidal choroidal vasculopathy (PCV) on multispectral imaging (MSI). PATIENTS AND METHODS: This prospective study included patients with a clinical diagnosis of treatment-naive PCV. All patients underwent a complete ophthalmological examination including fundus photography, fundus fluorescein angiography (FFA), indocyanine green angiography (ICCA), optical coherence tomography (OCT), and MSI. MSI was obtained by digital multispectral ophthalmoscope, which allows the visualization of retinal and choroidal structures progressively. The characteristics of PCV on MSI were analyzed and compared with ICCA. RESULTS: Sixteen eyes of 14 patients (mean age 60.9 years +/- 9.2 years; 11 male and three female) were included for analysis. Polypoidal lesions were detected in 15 eyes (93.8%) by MSI with nodular or nebulous hyperreflectance on choroidal oxy-deoxy map. MSI was able to reveal all the branching vascular networks (BVNs) detected by ICCA. Retinal pigment epithelial atrophy with melanin stacking was found with MSI infrared wavelengths around pigment epithelial detachment (PED) and in areas above the BVNs in 13 eyes (81.3%). The sensitivity and specificity of MSI were 93.8% and 100%, respectively, for identifying typical PCV with both BVN and polypoidal lesions. CONCLUSION: MSI appears to be a promising modality for detecting noninvasively the vascular and structural changes in PCV, especially for BVN. MSI may also be used to monitor the metabolic and functional changes of retinal pigment epithelium secondary to polypoidal lesions."
Progress in a-Si:H based multispectral sensor technology and material recognition;In this paper we describe the development of four different amorphous silicon based pi(x)n multispectral photodetectors and discuss their optical characteristics as a result of extensive bandgap engineering. Upcoming from a sensor structure providing narrow band absorption peaks between 450 nm and 540 nm with a maximum applied bias of -12 V, we developed bias optimized detectors with increased bandwidth by changing the composition and thickness of the absorbing material. By applying just -2.5 V, one sensor obtains almost a Gaussian spectral response with peaks ranging from 420 nm to 580 nm. We present a specific algorithm to simulate color recognition probabilities for 20 different whitish powders by using two similar detectors. For the sensor providing sensitivity maxima reaching from 450 nm to 600 nm with sampling peaks in the range between 400 nm and 670 nm, the simulation discloses enhanced recognition probabilities of more than 70.2%, requiring a readout time of at least 15.5 ms. As assumed, the competetive sensor structure providing just a sampling bandwidth between 420 nm and 630 nm achieves recognition probabilities of 62.5% with a reduced readout time of only 6.1 ms. Possible sensor applications may exist in fields of fluorescence and spectrophotometric measurements, in chemical analysis, medical diagnostics or in colorimetric and multispectral imagery. (C) 2014 Elsevier B.V. All rights reserved.
Label-free multispectral fluorescence lifetime imaging enables non-invasive diagnosis of Alzheimer's disease in cerebral organoids;Alzheimer's disease (AD) is a growing global health crisis, with annual per-patient management costs exceeding USD 50,000 and cases projected to surpass 150 million worldwide by 2050. The urgent need for innovative, clinically translatable diagnostic platforms has driven the adoption of advanced nanotechnology-based approaches. Here, we present a label-free, multispectral fluorescence lifetime imaging microscopy (FLIM) platform for real-time, non-invasive, 3D metabolic profiling of live human cerebral organoids (COs) modeling AD. We established two types of COs: (1) inducible organoids derived from hiPSCs with the PSEN1M146I mutation, and (2) patient-derived organoids from familial AD iPSCs. Both models faithfully recapitulate hallmark AD pathologies, including amyloid-(3 accumulation and neural maturation. FLIM enabled detection of significant alterations in NADH-associated auto-fluorescence lifetimes in AD COs, correlating with increased inflammation and oxidative stress. These intrinsic metabolic signatures serve as robust, label-free biomarkers for AD, offering a non-invasive alternative to current invasive clinical diagnostics. Our molecular imaging platform aligns with recent regulatory shifts prioritizing human-derived models and AI integration, and is adaptable for broad applications in neurodegenerative disease modeling, drug screening, and precision medicine. This work demonstrates the trans-formative potential of nanotechnology-driven organoid imaging for accelerating AD research, diagnosis, and therapeutic development.
Dipole modeling of multispectral signal for detecting metallic biopsy markers during MRI-guided breast biopsy: a pilot study;Purpose During MRI-guided breast biopsy, a metallic biopsy marker is deployed at the biopsy site to guide future interventions. Conventional MRI during biopsy cannot distinguish such markers from biopsy site air, and a post-biopsy mammogram is therefore performed to localize marker placement. The purpose of this pilot study is to develop dipole modeling of multispectral signal (DIMMS) as an MRI alternative to eliminate the cost, inefficiency, inconvenience, and ionizing radiation of a mammogram for biopsy marker localization. Methods DIMMS detects and localizes the biopsy marker by fitting the measured multispectral imaging (MSI) signal to the MRI signal model and marker properties. MSI was performed on phantoms containing titanium biopsy markers and air to illustrate the clinical challenge that DIMMS addresses and on 20 patients undergoing MRI-guided breast biopsy to assess DIMMS feasibility for marker detection. DIMMS was compared to conventional MSI field map thresholding, using the post-procedure mammogram as the reference standard. Results Biopsy markers were detected and localized in 20 of 20 cases using MSI with automated DIMMS post-processing (using a threshold of 0.7) and in 18 of 20 cases using MSI field mapping (using a threshold of 0.65 kHz). Conclusion MSI with DIMMS post-processing is a feasible technique for biopsy marker detection and localization during MRI-guided breast biopsy. With a 2-min MSI scan, DIMMS is a promising MRI alternative to the standard-of-care post-biopsy mammogram.
Hyperspectral analysis for perioperative perfusion monitoring-a clinical feasibility study on free and pedicled flaps;Objectives In reconstructive surgery, flap monitoring is crucial for early identification of perfusion problems. Using hyperspectral imaging (HSI), this clinical study aimed to develop a non-invasive, objective approach for perfusion monitoring of free and pedicled flaps. Material and methods HSI of 22 free (FF) and 8 pedicled flaps (PF) in 30 patients was recorded over time. Parameters assessed were tissue oxygenation/superficial perfusion (0-1 mm) (StO(2)(0-100%)), near-infrared perfusion/deep perfusion (0-4 mm) (NIR (0-100)), distribution of haemoglobin (THI (0-100)), and water (TWI (0-100)). Measurements up to 72 h were correlated to clinical assessment. Results Directly after flap inset, mean StO(2)was significantly higher in FF (70.3 +/- 13.6%) compared with PF 56.2 +/- 14.2% (p= 0.05), whereas NIR, THI, and TWI were similar (NIR_p= 0.82, THI_p= 0.97, TWI_p= 0.27). After 24 h, StO(2), NIR, THI, and TWI did not differ between FF and PF. After 48 h, StO(2), NIR, and TWI did not differ between FF and PF whereas THI was significantly increased in FF compared with PF(p= 0.001). In three FF, perfusion decreased clinically and in HSI, 36((1)), 40((2)), 5((3)), and 61((3))h after flap inset which was followed by prompt intervention. Conclusions StO(2)< 40%, NIR < 25/100, and THI < 40/100 indicated arterial occlusion, whereas venous problems revealed an increase of THI. In comparison with FF, perfusion parameters of PF were decreased after flap transfer but remained similar to FF later on.
In vitro Demonstration of Melanoma Metastasis in Lymph Nodes of Prepared Specimens Using a Light-emitting Diode-based Multispectral Photoacoustic Ultrasound Imaging System;Although an excellent photoacoustic (PA) ultrasound method has been reported for the evaluation of lymph node melanoma metastasis in animal experiments, it remains to be evaluated in clinical trials. Recently, we performed PA ultrasound assessment using light-emitting diodes to detect metastatic melanoma in the lymph nodes of specimens prepared for microscopic examination. The PA effect was not obvious in amelanotic melanoma, but was seen in melanotic melanoma by PA imaging (PAI) and histopathological correlation in cases of primary melanotic melanoma accompanied by metastatic lymph nodes, including the coexistence of amelanotic melanoma and melanotic melanoma. Clinical workup should be performed with not only PAI but also conventional ultrasonography in cases with metastasis related to amelanotic transformation, which would likely be missed by PAI alone.
Raman hyperspectral imaging detects novel and combinations of crystals in synovial fluids of patients with a swollen joint;The identification of synovial crystals is important for diagnosing rheumatic diseases. Currently, rheumatologists worldwide use compensated polarized light microscopy (CPLM) for crystal identification, but this technique is flawed. Raman spectroscopy might offer an objective, accurate alternative. We have tested Raman hyperspectral imaging on synovial fluid samples of 28 patients with swollen joints, measuring 5-10 crystals in each of these. Reference spectra for identification were measured using patient material, synthetic compounds, and oxalate kidney stones. Additionally, RRUFF and PANGAEA Raman databases were used to identify spectra. We identified the classical pathological crystals monosodium urate for gout and calcium pyrophosphate for calcium pyrophosphate deposition disease (CPPD). Hydroxyapatite, lipid spherules, and calcium oxalate monohydrate have also been observed and had been previously identified in synovial fluids. Other crystals, which were not previously observed in synovial fluid using CPLM, have been identified as well: calcite, aragonite, anatase, rutile, thenardite, dolomite, and a carotenoid. In addition, we found combinations of crystals in 13 out of 28 patients. We propose that the observed large variation of detectable crystals from a small population of patients and a small number of crystals per patient has significant ramifications for the use of compensated polarized light microscopy for the diagnosis of gout and CPPD. Further studies are required to learn the clinical significance of these crystals in human arthritis.
Image fusion and unsupervised joint segmentation using a HMM and MCMC algorithms - art. no. 023014;In this paper we propose a Bayesian framework for unsupervised image fusion and joint segmentation, More specifically we consider the case where we have observed images of the same object through different imaging processes or through different spectral bands (multi- or hyperspectral images). The objective of this work is then to propose a coherent approach to combine these images and obtain a joint segmentation which can be considered as the fusion result of these observations. The proposed approach is based on a hidden Markov modeling of the images where the hidden variables represent the common classification or segmentation labels. These label variables are modeled by the Potts Markov random field. We propose two particular models for the pixels in each segment (iid. or Markovian) and develop appropriate Markov chain Monte Carlo algorithms for their implementations. Finally we present some simulation results to show the relative performances of these models and mention the potential applications of the proposed methods in medical imaging and survey and security imaging systems. (c) 2005 SPIE and IS&T.
Diffusion Reflection Measurements of Antibodies Conjugated to Gold Nanoparticles as a Method to Identify Cutaneous Squamous Cell Carcinoma Borders;Diffusion reflectance spectroscopy measurements targeted with gold nanoparticles (GNPs) can identify residual cutaneous squamous cell carcinoma (SCC) in excision borders. Human SCC specimens were stained with hematoxylin and eosin to identify tumor borders, and reflected onto an unstained deparaffinized section. Diffusion reflection of three sites (normal and SCC) were measured before and after GNPs targeting. Hyperspectral imaging showed a mean of 2.5 sites with tumor per specimen and 1.2 tumor-free (p < 0.05, t-test). GNPs were detected in 25/30 tumor sites (sensitivity 83.3%, false-negative rate 16.6%) and 12/30 non-tumor sites (specificity 60%, false-positive rate 40%). This study verifies the use of nanotechnology in identifying SCC tumor margins. Diffusion reflection scanning has high sensitivity for detecting the residual tumor.
Iterative prototyping based on lessons learned from the falloposcope in vivo pilot study experience;Significance: High grade serous ovarian cancer is the most deadly gynecological cancer, and it is now believed that most cases originate in the fallopian tubes (FTs). Early detection of ovarian cancer could double the 5-year survival rate compared with late-stage diagnosis. Autofluorescence imaging can detect serous-origin precancerous and cancerous lesions in ex vivo FT and ovaries with good sensitivity and specificity. Multispectral fluorescence imaging (MFI) can differentiate healthy, benign, and malignant ovarian and FT tissues. Optical coherence tomography (OCT) reveals subsurface microstructural information and can distinguish normal and cancerous structure in ovaries and FTs. Aim: We developed an FT endoscope, the falloposcope, as a method for detecting ovarian cancer with MFI and OCT. The falloposcope clinical prototype was tested in a pilot study with 12 volunteers to date to evaluate the safety and feasibility of FT imaging prior to standard of care salpingectomy in normal-risk volunteers. In this manuscript, we describe the multiple modifications made to the falloposcope to enhance robustness, usability, and image quality based on lessons learned in the clinical setting. Approach: The similar to 0.8 mm diameter falloposcope was introduced via a minimally invasive approach through a commercially available hysteroscope and introducing a catheter. A navigation video, MFI, and OCT of human FTs were obtained. Feedback from stakeholders on image quality and procedural difficulty was obtained. Results: The falloposcope successfully obtained images in vivo. Considerable feedback was obtained, motivating iterative improvements, including accommodating the operating room environment, modifying the hysteroscope accessories, decreasing endoscope fragility and fiber breaks, optimizing software, improving fiber bundle images, decreasing gradient-index lens stray light, optimizing the proximal imaging system, and improving the illumination. Conclusions: The initial clinical prototype falloposcope was able to image the FTs, and iterative prototyping has increased its robustness, functionality, and ease of use for future trials. (c) The Authors. Published by SPIE under a Creative Commons Attribution 4.0 International License. Distribution or reproduction of this work in whole or in part requires full attribution of the original publication, including its DOI.
Changes in Optical Properties of Plasmonic Nanoparticles in Cellular Environments are Modulated by Nanoparticle PEGylation and Serum Conditions;When plasmonic nanoparticles (NPs) are internalized by cells and agglomerate within intracellular vesicles, their optical spectra can shift and broaden as a result of plasmonic coupling of NPs in close proximity to one another. For such optical changes to be accounted for in the design of plasmonic NPs for light-based biomedical applications, quantitative design relationships between designable factors and spectral shifts need to be established. Here we begin building such a framework by investigating how functionalization of gold NPs (AuNPs) with biocompatible poly(ethylene) glycol (PEG), and the serum conditions in which the NPs are introduced to cells impact the optical changes exhibited by NPs in a cellular context. Utilizing darkfield hyperspectral imaging, we find that PEGylation decreases the spectral shifting and spectral broadening experienced by 100 nm AuNPs following uptake by Sk-Br-3 cells, but up to a 33 +/- 12 nm shift in the spectral peak wavelength can still occur. The serum protein-containing biological medium also modulates the spectral changes experienced by cell-exposed NPs through the formation of a protein corona on the surface of NPs that mediates NP interactions with cells: PEGylated AuNPs exposed to cells in serum-free conditions experience greater spectral shifts than in serum-containing environments. Moreover, increased concentrations of serum (10, 25, or 50 %) result in the formation of smaller intracellular NP clusters and correspondingly reduced spectral shifts after 5 and 10 h NP-cell exposure. However, after 24 h, NP cluster size and spectral shifts are comparable and become independent of serum concentration. By elucidating the impact of PEGylation and serum concentration on the spectral changes experienced by plasmonic NPs in cells, this study provides a foundation for the optical engineering of plasmonic NPs for use in biomedical environments.
Hyperspectral Raman microscopy can accurately differentiate single cells of different human thyroid nodules;We report on the use of line-scan hyperspectral Raman microscopy in combination with multivariate statistical analyses for identifying and classifying single cells isolated from clinical samples of human thyroid nodules based on their intrinsic Raman spectral signatures. A total of 248 hyperspectral Raman images of single cells from benign thyroid (n = 127) and classic variant of papillaiy carcinoma (n = 121) nodules were collected. Spectral differences attributed to phenylalanine, tryptophan, proteins, lipids, and nucleic acids were identified for benign and papillary carcinoma cells. Using principal component analysis and linear discriminant analysis, cells were identified with 97% diagnostic accuracy. In addition, preliminary data of cells from follicular adenoma (n = 20), follicular carcinoma (n = 25), and follicular variant of papillary carcinoma (n = 18) nodules suggest the feasibility of further discrimination of subtypes. Our findings indicate that hyperspectral Raman microscopy can potentially be developed into an objective approach for analyzing single cells from fine needle aspiration (FNA) biopsies to enable the minimally invasive diagnosis of indeterminate thyroid nodules and other challenging cases. (C) 2019 Optical Society of America under the terms of the OSA Open Access Publishing Agreement
Multispectral Depth-Resolved Fluorescence Lifetime Spectroscopy Using SPAD Array Detectors and Fiber Probes;Single Photon Avalanche Diode (SPAD) arrays are increasingly exploited and have demonstrated potential in biochemical and biomedical research, both for imaging and single-point spectroscopy applications. In this study, we explore the application of SPADs together with fiber-optic-based delivery and collection geometry to realize fast and simultaneous single-point time-, spectral-, and depth-resolved fluorescence measurements at 375 nm excitation light. Spectral information is encoded across the columns of the array through grating-based dispersion, while depth information is encoded across the rows thanks to a linear arrangement of probe collecting fibers. The initial characterization and validation were realized against layered fluorescent agarose-based phantoms. To verify the practicality and feasibility of this approach in biological specimens, we measured the fluorescence signature of formalin-fixed rabbit aorta samples derived from an animal model of atherosclerosis. The initial results demonstrate that this detection configuration can report fluorescence spectral and lifetime contrast originating at different depths within the specimens. We believe that our optical scheme, based on SPAD array detectors and fiber-optic probes, constitute a powerful and versatile approach for the deployment of multidimensional fluorescence spectroscopy in clinical applications where information from deeper tissue layers is important for diagnosis.
